,0
374,https://www.coursera.org/learn/ethical-data-driven-technology-leader
375,https://www.coursera.org/learn/python-statistics-financial-analysis
376,https://www.coursera.org/learn/social-economic-networks
377,https://www.coursera.org/learn/rpa-development-testing
378,https://www.coursera.org/learn/data-visualization
379,https://www.coursera.org/learn/machine-learning-with-python-ar
380,https://www.coursera.org/learn/data-visualization-dashboards-excel-cognos
381,https://www.coursera.org/learn/data-analysis-r
382,https://www.coursera.org/learn/launching-machine-learning-jp
383,https://www.coursera.org/learn/fundamental-machine-learning-healthcare
384,https://www.coursera.org/learn/excel-basics-data-analysis-ibm
385,https://www.coursera.org/learn/importance-of-listening
386,https://www.coursera.org/learn/data-analysis-project-pwc
387,https://www.coursera.org/learn/analytics-data-decisions
388,https://www.coursera.org/learn/what-is-datascience
389,https://www.coursera.org/learn/scala-capstone
390,https://www.coursera.org/learn/attention-models-in-nlp
391,https://www.coursera.org/learn/designexperiments
392,https://www.coursera.org/learn/wharton-introduction-spreadsheets-models
393,https://www.coursera.org/learn/process-mining
394,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-jp
395,https://www.coursera.org/learn/data-science-project
396,https://www.coursera.org/learn/jhu-data-visualization-r
397,https://www.coursera.org/learn/case-studies-business-analytics-accenture
398,https://www.coursera.org/learn/statistics-project
399,https://www.coursera.org/learn/neural-networks-deep-learning-ar
400,https://www.coursera.org/learn/measuring-disease-epidemiology
401,https://www.coursera.org/learn/predictive-analytics
402,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-model-deployment
403,https://www.coursera.org/learn/ai2
404,https://www.coursera.org/learn/the-fundamental-of-data-driven-investment
405,https://www.coursera.org/learn/cloud-computing-basics
406,https://www.coursera.org/learn/big-data-project
407,https://www.coursera.org/learn/fitting-statistical-models-data-python
408,https://www.coursera.org/learn/data-processing-with-azure
409,https://www.coursera.org/learn/excel-aplicado-negocios-avanzado
410,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-br
411,https://www.coursera.org/learn/statistical-analysis-hypothesis-testing-sas
412,https://www.coursera.org/learn/streaming-analytics-systems-gcp
413,https://www.coursera.org/learn/data-viz-shiny-dashboards
414,https://www.coursera.org/learn/data-analytics-accountancy-1
415,https://www.coursera.org/learn/data-structures
416,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals
417,https://www.coursera.org/learn/dwdesign
418,https://www.coursera.org/learn/the-socio-technical-health-informatics-context
419,https://www.coursera.org/learn/prediction-control-function-approximation
420,https://www.coursera.org/learn/functional-mri
421,https://www.coursera.org/learn/ibm-data-topology
422,https://www.coursera.org/learn/ai-ethics-analysis
423,https://www.coursera.org/learn/data-analyze-visualize
424,https://www.coursera.org/learn/calculus-through-data-and-modelling-integration-applications
425,https://www.coursera.org/learn/art-science-ml-fr
426,https://www.coursera.org/learn/collaborative-filtering
427,https://www.coursera.org/learn/excel-para-negocios
428,https://www.coursera.org/learn/automated-reasoning-sat
429,https://www.coursera.org/learn/ecology
430,https://www.coursera.org/learn/sql-para-ciencia-de-datos
431,https://www.coursera.org/learn/ibm-rapid-prototyping-watson-studio-autoai
432,https://www.coursera.org/learn/ml-foundations
433,https://www.coursera.org/learn/data-patterns
434,https://www.coursera.org/learn/big-data-essentials
435,https://www.coursera.org/learn/data-collection-and-analysis-in-python
436,https://www.coursera.org/learn/mongodb-aggregation-framework
437,https://www.coursera.org/learn/sql-data-science
438,https://www.coursera.org/learn/bioconductor
439,https://www.coursera.org/learn/business-analytics-decision-making
440,https://www.coursera.org/learn/creacion-de-aplicaciones-de-ia-con-las-api-de-watson
441,https://www.coursera.org/learn/google-machine-learning-es
442,https://www.coursera.org/learn/ibm-ai-workflow-feature-engineering-bias-detection
443,https://www.coursera.org/learn/python-project-for-data-science
444,https://www.coursera.org/learn/probabilistic-graphical-models-3-learning
445,https://www.coursera.org/learn/financialaccounting
446,https://www.coursera.org/learn/convolutional-neural-networks
447,https://www.coursera.org/learn/estimating-ml-models-financial-impact
448,https://www.coursera.org/learn/dataviz-visual-analytics
449,https://www.coursera.org/learn/quantifying-relationships-regression-models
450,https://www.coursera.org/learn/intro-analyticthinking-datascience-datamining
451,https://www.coursera.org/learn/foundations-data
452,https://www.coursera.org/learn/launching-machine-learning-fr
453,https://www.coursera.org/learn/clinical-predictive-modeling
454,https://www.coursera.org/learn/metodologiya-nauchnyh-issledovanij-kotiki
455,https://www.coursera.org/learn/python-for-data-science
456,https://www.coursera.org/learn/crash-course-in-causality
457,https://www.coursera.org/learn/analytics-tableau
458,https://www.coursera.org/learn/cognitive-solutions-rpa-analytics
459,https://www.coursera.org/learn/python-programming
460,https://www.coursera.org/learn/mobile-health-monitoring-systems
461,https://www.coursera.org/learn/search-engine-optimization
462,https://www.coursera.org/learn/the-data-science-of-health-informatics
463,https://www.coursera.org/learn/iiot-google-cloud-platform
464,https://www.coursera.org/learn/ml-clustering-and-retrieval
465,https://www.coursera.org/learn/ethical-issues-data-science
466,https://www.coursera.org/learn/python-data-pt
467,https://www.coursera.org/learn/practical-machine-learning
468,https://www.coursera.org/learn/reinforcement-learning-in-finance
469,https://www.coursera.org/learn/metodologia-de-la-ciencia-de-datos
470,https://www.coursera.org/learn/multiple-regression-analysis-public-health
471,https://www.coursera.org/learn/understanding-china-history-part-2
472,https://www.coursera.org/learn/excel-intermediate-1-ar
473,https://www.coursera.org/learn/getting-started-with-google-sheets
474,https://www.coursera.org/learn/sas-macro-language
475,https://www.coursera.org/learn/conceptos-basicos-de-excel-para-el-analisis-de-datos
476,https://www.coursera.org/learn/art-science-ml
477,https://www.coursera.org/learn/communicating-business-analytics-results
478,https://www.coursera.org/learn/practicing-sas-programming-certification
479,https://www.coursera.org/learn/first-steps-in-linear-algebra-for-machine-learning
480,https://www.coursera.org/learn/aprendizaje-automatico-con-python
481,https://www.coursera.org/learn/introduction-genomics
482,https://www.coursera.org/learn/strategic-business-analytics-capstone
483,https://www.coursera.org/learn/feature-engineering-fr
484,https://www.coursera.org/learn/inferential-statistical-analysis-python
485,https://www.coursera.org/learn/language-processing
486,https://www.coursera.org/learn/vvedenie-mashinnoe-obuchenie
487,https://www.coursera.org/learn/forensic-accounting
488,https://www.coursera.org/learn/analytics-mysql
489,https://www.coursera.org/learn/measurement-turning-concepts-data
490,https://www.coursera.org/learn/chances-probability-uncertainty-statistics
491,https://www.coursera.org/learn/google-machine-learning-jp
492,https://www.coursera.org/learn/classification-vector-spaces-in-nlp
493,https://www.coursera.org/learn/design-thinking-predictive-analytics-data-products
494,https://www.coursera.org/learn/computational-social-science-methods
495,https://www.coursera.org/learn/stanford-statistics
496,https://www.coursera.org/learn/dataviz-project
497,https://www.coursera.org/learn/linear-regression-r-public-health
498,https://www.coursera.org/learn/text-retrieval
499,https://www.coursera.org/learn/information-theory
500,https://www.coursera.org/learn/streaming-analytics-systems-gcp-es
501,https://www.coursera.org/learn/digital-thread-implementation
502,https://www.coursera.org/learn/convolutional-neural-networks-ru
503,https://www.coursera.org/learn/qualitative-methods
504,https://www.coursera.org/learn/data-science-for-business-innovation
505,https://www.coursera.org/learn/probabilistic-graphical-models
506,https://www.coursera.org/learn/ibm-unsupervised-learning
507,https://www.coursera.org/learn/applying-data-analytics-business-in-finance
508,https://www.coursera.org/learn/intro-tensorflow-jp
509,https://www.coursera.org/learn/analytics-capstone
510,https://www.coursera.org/learn/managing-data-analysis
511,https://www.coursera.org/learn/custom-distributed-training-with-tensorflow
512,https://www.coursera.org/learn/geodesign
513,https://www.coursera.org/learn/statistical-inference
514,https://www.coursera.org/learn/introducao-big-data
515,https://www.coursera.org/learn/build-basic-generative-adversarial-networks-gans
516,https://www.coursera.org/learn/probabilistic-graphical-models-2-inference
517,https://www.coursera.org/learn/business-intelligence-data-warehousing
518,https://www.coursera.org/learn/sample-based-learning-methods
519,https://www.coursera.org/learn/basic-data-processing-visualization-python
520,https://www.coursera.org/learn/what-is-datascience-ru
521,https://www.coursera.org/learn/data-analysis-statistical-methods
522,https://www.coursera.org/learn/linear-models
523,https://www.coursera.org/learn/social-network-analysis
524,https://www.coursera.org/learn/reproducible-templates-analysis
525,https://www.coursera.org/learn/instrumental-phonetics
526,https://www.coursera.org/learn/big-data-machine-learning
527,https://www.coursera.org/learn/meaningful-marketing-insights
528,https://www.coursera.org/learn/financial-regulation
529,https://www.coursera.org/learn/clinical-research-biostatistics-wolfram
530,https://www.coursera.org/learn/unsupervised-learning
531,https://www.coursera.org/learn/vvedeniye-informatsionnyy-poisk
532,https://www.coursera.org/learn/introduccion-a-la-vision-artificial-con-watson-y-opencv
533,https://www.coursera.org/learn/inferential-statistics
534,https://www.coursera.org/learn/nosql-databases
535,https://www.coursera.org/learn/python-project-for-data-engineering
536,https://www.coursera.org/learn/machine-learning-h2o
537,https://www.coursera.org/learn/probability-intro
538,https://www.coursera.org/learn/mashinnoye-obucheniye-dlya-rukovoditeley
539,https://www.coursera.org/learn/mlops-fundamentals
540,https://www.coursera.org/learn/visualizacion-de-datos-con-python
541,https://www.coursera.org/learn/what-is-datascience-pt
542,https://www.coursera.org/learn/nlp-sequence-models
543,https://www.coursera.org/learn/data-bases-intr
544,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos
545,https://www.coursera.org/learn/cluster-analysis
546,https://www.coursera.org/learn/introduction-to-ai
547,https://www.coursera.org/learn/introduction-high-performance-computing
548,https://www.coursera.org/learn/network-biology
549,https://www.coursera.org/learn/infonomics-2
550,https://www.coursera.org/learn/recommeder-systems-capstone
551,https://www.coursera.org/learn/data-science-methodology-pt
552,https://www.coursera.org/learn/business-analytics
553,https://www.coursera.org/learn/generative-deep-learning-with-tensorflow
554,https://www.coursera.org/learn/basic-recommender-systems
555,https://www.coursera.org/learn/marketing-analytics
556,https://www.coursera.org/learn/convolutional-neural-networks-tensorflow
557,https://www.coursera.org/learn/gcp-creating-bigquery-datasets-visualizing-insights-jp
558,https://www.coursera.org/learn/ml-pipelines-google-cloud
559,https://www.coursera.org/learn/information-visualization-applied-perception
560,https://www.coursera.org/learn/database-architecture-scale-nosql-elasticsearch-postgresql
561,https://www.coursera.org/learn/excel-essentials-de
562,https://www.coursera.org/learn/web-data
563,https://www.coursera.org/learn/tidyverse
564,https://www.coursera.org/learn/training-others-nursing-informatics
565,https://www.coursera.org/learn/hadoop
566,https://www.coursera.org/learn/data-analysis-with-python-ru
567,https://www.coursera.org/learn/advanced-portfolio-construction-python
568,https://www.coursera.org/learn/data-modeling-regression-analysis-business
569,https://www.coursera.org/learn/excel-advanced
570,https://www.coursera.org/learn/preparing-for-your-certnexus-certification-exam
571,https://www.coursera.org/learn/detect-mitigate-ethical-risks
572,https://www.coursera.org/learn/sas-programming-advanced
573,https://www.coursera.org/learn/pca-machine-learning
574,https://www.coursera.org/learn/geospatial
575,https://www.coursera.org/learn/tidyverse-visualize-data
576,https://www.coursera.org/learn/streaming-analytics-systems-gcp-jp
577,https://www.coursera.org/learn/introduction-to-designing-data-lakes-in-aws
578,https://www.coursera.org/learn/cartographie
579,https://www.coursera.org/learn/ai-for-medical-prognosis
580,https://www.coursera.org/learn/python-data-es
581,https://www.coursera.org/learn/predictive-modeling-analytics
582,https://www.coursera.org/learn/causal-inference-2
583,https://www.coursera.org/learn/ml-regression
584,https://www.coursera.org/learn/advanced-sas-programming-techniques
585,https://www.coursera.org/learn/build-regression-classification-clustering-models
586,https://www.coursera.org/learn/ai-law
587,https://www.coursera.org/learn/python-for-data-visualization
588,https://www.coursera.org/learn/understanding-china-history-part-1
589,https://www.coursera.org/learn/uva-darden-market-analytics
590,https://www.coursera.org/learn/erasmus-econometrics
591,https://www.coursera.org/learn/business-analytics-r
592,https://www.coursera.org/learn/trendy-klassifikatsii
593,https://www.coursera.org/learn/obobshchennye-linejnye-modeli
594,https://www.coursera.org/learn/real-life-data-science
595,https://www.coursera.org/learn/intro-business-analytics
596,https://www.coursera.org/learn/ibm-ai-workflow-business-priorities-data-ingestion
597,https://www.coursera.org/learn/calculus-through-data-and-modelling-imits-derivatives
598,https://www.coursera.org/learn/data-analysis-with-python-ar
599,https://www.coursera.org/learn/business-data
600,https://www.coursera.org/learn/big-data-processing
601,https://www.coursera.org/learn/gcp-production-ml-systems
602,https://www.coursera.org/learn/machine-learning-big-data-apache-spark
603,https://www.coursera.org/learn/responsible-data-analysis
604,https://www.coursera.org/learn/statistics-for-humanities
605,https://www.coursera.org/learn/calculus-through-data-and-modelling-techniques-of-integration
606,https://www.coursera.org/learn/neural-networks-deep-learning-fr
607,https://www.coursera.org/learn/introduction-tensorflow
608,https://www.coursera.org/learn/follow-machine-learning-workflow
609,https://www.coursera.org/learn/excel-essentials-pt
610,https://www.coursera.org/learn/data-analysis-tools
611,https://www.coursera.org/learn/r-data-visualization
612,https://www.coursera.org/learn/advanced-excel
613,https://www.coursera.org/learn/business-intelligence-tools
614,https://www.coursera.org/learn/google-machine-learning-fr
615,https://www.coursera.org/learn/prob-theory
616,https://www.coursera.org/learn/survival-analysis-r-public-health
617,https://www.coursera.org/learn/structural-equation-model-cantonese
618,https://www.coursera.org/learn/python-databases-pt
619,https://www.coursera.org/learn/intro-tensorflow-es
620,https://www.coursera.org/learn/stats-for-data-analysis
621,https://www.coursera.org/learn/machinnoe-obuchenie-v-finansah
622,https://www.coursera.org/learn/python-databases-es
623,https://www.coursera.org/learn/python-for-data-visualization-ar
624,https://www.coursera.org/learn/probabilistic-models-in-nlp
625,https://www.coursera.org/learn/advanced-data-science-capstone
626,https://www.coursera.org/learn/information-visualization-advanced-techniques
627,https://www.coursera.org/learn/big-data-management
628,https://www.coursera.org/learn/python-for-applied-data-science-ai-ru
629,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction
630,https://www.coursera.org/learn/big-data-integration-processing
631,https://www.coursera.org/learn/ibm-ai-workflow-machine-learning-vr-nlp
632,https://www.coursera.org/learn/deploying-machine-learning-models
633,https://www.coursera.org/learn/advanced-reports-sas-va
634,https://www.coursera.org/learn/gcp-exploring-preparing-data-bigquery
635,https://www.coursera.org/learn/matematicheskiye-metody-v-psikhologii
636,https://www.coursera.org/learn/intro-accounting-data-analytics-visual
637,https://www.coursera.org/learn/data-science-methodology-ru
638,https://www.coursera.org/learn/businessintelligence
639,https://www.coursera.org/learn/data-analysis-project
640,https://www.coursera.org/learn/smeshannye-lineynye-modeli
641,https://www.coursera.org/learn/calculus-for-data-analysis
642,https://www.coursera.org/learn/clinical-research
643,https://www.coursera.org/learn/factorial-fractional-factorial-designs
644,https://www.coursera.org/learn/customising-models-tensorflow2
645,https://www.coursera.org/learn/sql-server-shujuku-jishu
646,https://www.coursera.org/learn/text-mining
647,https://www.coursera.org/learn/analticas-y-mtricas-de-marketing
648,https://www.coursera.org/learn/excel-advanced-es
649,https://www.coursera.org/learn/recommendation-models-gcp
650,https://www.coursera.org/learn/logistic-regression-r-public-health
651,https://www.coursera.org/learn/build-better-generative-adversarial-networks-gans
652,https://www.coursera.org/learn/analytics-information-capstone
653,https://www.coursera.org/learn/python-para-data-science-y-ai
654,https://www.coursera.org/learn/genomic-tools
655,https://www.coursera.org/learn/applied-data-science-capstone-pt
656,https://www.coursera.org/learn/sql-data-science-pt
657,https://www.coursera.org/learn/data-mining-project
658,https://www.coursera.org/learn/r-programming
659,https://www.coursera.org/learn/visualize-data
660,https://www.coursera.org/learn/multiple-hypotheses-testing
661,https://www.coursera.org/learn/competitive-data-science
662,https://www.coursera.org/learn/biostatistics-2
663,https://www.coursera.org/learn/business-statistics-analysis-capstone
664,https://www.coursera.org/learn/healthcare-data-models
665,https://www.coursera.org/learn/biological-diversity
666,https://www.coursera.org/learn/python-plotting
667,https://www.coursera.org/learn/using-data-geographic-mapping-sas-va
668,https://www.coursera.org/learn/relational-database
669,https://www.coursera.org/learn/scientific-approach-innovation-management
670,https://www.coursera.org/learn/data-science-course
671,https://www.coursera.org/learn/measuring-and-maximizing-impact-of-covid-19-contact-tracing
672,https://www.coursera.org/learn/launching-machine-learning-es
673,https://www.coursera.org/learn/introduction-to-embedded-machine-learning
674,https://www.coursera.org/learn/causal-inference
675,https://www.coursera.org/learn/machine-learning-on-big-data
676,https://www.coursera.org/learn/exploratory-data-analysis-matlab
677,https://www.coursera.org/learn/code-free-data-science
678,https://www.coursera.org/learn/wharton-people-analytics
679,https://www.coursera.org/learn/population-health-predictive-analytics
680,https://www.coursera.org/learn/data-visualization-science-communication
681,https://www.coursera.org/learn/big-data-analysis
682,https://www.coursera.org/learn/spatial-data-science
683,https://www.coursera.org/learn/big-data-language-1
684,https://www.coursera.org/learn/python-social-network-analysis
685,https://www.coursera.org/learn/sas-statistics
686,https://www.coursera.org/learn/bd2k-lincs
687,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals-es
688,https://www.coursera.org/learn/introduction-experimental-design-basics
689,https://www.coursera.org/learn/json-natural-language-processing-postgresql
690,https://www.coursera.org/learn/data-products
691,https://www.coursera.org/learn/deep-neural-networks-with-pytorch
692,https://www.coursera.org/learn/neural-networks-deep-learning-ru
693,https://www.coursera.org/learn/advanced-r
694,https://www.coursera.org/learn/excel-essentials-ar
695,https://www.coursera.org/learn/art-science-ml-br
696,https://www.coursera.org/learn/machine-learning-applications-big-data
697,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma
698,https://www.coursera.org/learn/introduction-computer-vision-watson-opencv
699,https://www.coursera.org/learn/machine-learning-projects
700,https://www.coursera.org/learn/spatial-analysis-satellite-imagery-in-a-gis
701,https://www.coursera.org/learn/tidyverse-data-wrangling
702,https://www.coursera.org/learn/preparing-data-sas-va
703,https://www.coursera.org/learn/big-data-introduction
704,https://www.coursera.org/learn/gcp-advanced-insights-bigquery
705,https://www.coursera.org/learn/summary-statistics
706,https://www.coursera.org/learn/data-literacy-capstone-evaluating-research
707,https://www.coursera.org/learn/people-analytics
708,https://www.coursera.org/learn/analytics-business-metrics-ar
709,https://www.coursera.org/learn/supervised-learning-classification
710,https://www.coursera.org/learn/praktiki-upravlencheskoy-analitiki-excel
711,https://www.coursera.org/learn/art-science-ml-es
712,https://www.coursera.org/learn/estadisticas-para-la-ciencia-de-datos-con-python
713,https://www.coursera.org/learn/healthcare-data-literacy
714,https://www.coursera.org/learn/visualization-for-data-journalism
715,https://www.coursera.org/learn/python-analysis
716,https://www.coursera.org/learn/sql-data-science-ar
717,https://www.coursera.org/learn/machine-learning-under-the-hood
718,https://www.coursera.org/learn/apache-spark-sql-for-data-analysts
719,https://www.coursera.org/learn/wharton-operations-analytics
720,https://www.coursera.org/learn/data-insights-gcp-apply-ml
721,https://www.coursera.org/learn/estatistica-nao-parametrica
722,https://www.coursera.org/learn/intermediate-postgresql
723,https://www.coursera.org/learn/praktiki-raboty-dannymi-sredstvami-power-query-pivot
724,https://www.coursera.org/learn/inferential-statistics-intro
725,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql
726,https://www.coursera.org/learn/excel-intermediate-1-es
727,https://www.coursera.org/learn/mathematics-and-python
728,https://www.coursera.org/learn/datasciencemathskills
729,https://www.coursera.org/learn/bayesian-methods-in-machine-learning
730,https://www.coursera.org/learn/data-intensive-applications
731,https://www.coursera.org/learn/machine-learning-duke
732,https://www.coursera.org/learn/data-wrangling-analysis-abtesting
733,https://www.coursera.org/learn/data-visualization-tableau
734,https://www.coursera.org/learn/jhu-getting-started-data-viz-r
735,https://www.coursera.org/learn/predictive-modeling-machine-learning
736,https://www.coursera.org/learn/launching-machine-learning-leadership
737,https://www.coursera.org/learn/fundamentos-de-la-visualizacion-de-datos-con-tableau
738,https://www.coursera.org/learn/enterprise-systems
739,https://www.coursera.org/learn/introduction-to-deep-learning-with-keras
740,https://www.coursera.org/learn/galaxy-project
741,https://www.coursera.org/learn/mixture-models
742,https://www.coursera.org/learn/data-science-ethics
743,https://www.coursera.org/learn/healthcare-data
744,https://www.coursera.org/learn/applied-data-science-capstone-ru
745,https://www.coursera.org/learn/computational-phenotyping
746,https://www.coursera.org/learn/study-designs-epidemiology
